kind,section,rva,va,size,base,name
PUB,.text,0x0005ead0,0x0045ead0,16,do_unshift@?$codecvt@DDH@std@@MBE?AW1result@codecvt_base@2@AAHPAD1AAPAD@Z,?do_unshift@?$codecvt@DDH@std@@MBE?AW1result@codecvt_base@2@AAHPAD1AAPAD@Z
PUB,.text,0x0005eae0,0x0045eae0,224,write2@?$basic_filebuf@_WU?$char_traits@_W@std@@@std@@AAE_WH_W@Z,?write2@?$basic_filebuf@_WU?$char_traits@_W@std@@@std@@AAE_WH_W@Z
PUB,.text,0x0005ebc0,0x0045ebc0,304,read3@?$basic_filebuf@_WU?$char_traits@_W@std@@@std@@AAE_W_N@Z,?read3@?$basic_filebuf@_WU?$char_traits@_W@std@@@std@@AAE_W_N@Z
PUB,.text,0x0005ecf0,0x0045ecf0,256,read2@?$basic_filebuf@_WU?$char_traits@_W@std@@@std@@AAE_WH_N@Z,?read2@?$basic_filebuf@_WU?$char_traits@_W@std@@@std@@AAE_WH_N@Z
PUB,.text,0x0005edf0,0x0045edf0,224,unshift@?$basic_filebuf@_WU?$char_traits@_W@std@@@std@@AAE_NXZ,?unshift@?$basic_filebuf@_WU?$char_traits@_W@std@@@std@@AAE_NXZ
PUB,.text,0x0005eed0,0x0045eed0,16,do_unshift@?$codecvt@_WDH@std@@MBE?AW1result@codecvt_base@2@AAHPAD1AAPAD@Z,?do_unshift@?$codecvt@_WDH@std@@MBE?AW1result@codecvt_base@2@AAHPAD1AAPAD@Z
PUB,.text,0x0005eee0,0x0045eee0,64,1?$_RefCountedPtr@DU?$_Array@D@std@@@std@@QAE@XZ,??1?$_RefCountedPtr@DU?$_Array@D@std@@@std@@QAE@XZ
PUB,.text,0x0005ef20,0x0045ef20,112,0?$_RefCountedPtr@DU?$_Array@D@std@@@std@@QAE@PAD@Z,??0?$_RefCountedPtr@DU?$_Array@D@std@@@std@@QAE@PAD@Z
PUB,.text,0x0005ef90,0x0045ef90,144,1?$__locale_imp@$00@std@@QAE@XZ,??1?$__locale_imp@$00@std@@QAE@XZ
PUB,.text,0x0005f020,0x0045f020,80,Efacet@locale@std@@UAE@I@Z,??_Efacet@locale@std@@UAE@I@Z
PUB,.text,0x0005f070,0x0045f070,480,0sentry@?$basic_ostream@DU?$char_traits@D@std@@@std@@QAE@AAV12@@Z,??0sentry@?$basic_ostream@DU?$char_traits@D@std@@@std@@QAE@AAV12@@Z
PUB,.text,0x0005f250,0x0045f250,480,0sentry@?$basic_ostream@_WU?$char_traits@_W@std@@@std@@QAE@AAV12@@Z,??0sentry@?$basic_ostream@_WU?$char_traits@_W@std@@@std@@QAE@AAV12@@Z
PUB,.text,0x0005f430,0x0045f430,80,E?$codecvt@_WDH@std@@UAE@I@Z,??_E?$codecvt@_WDH@std@@UAE@I@Z
PUB,.text,0x0005f480,0x0045f480,16,1?$codecvt@_WDH@std@@MAE@XZ,??1?$codecvt@_WDH@std@@MAE@XZ
PUB,.text,0x0005f490,0x0045f490,80,E?$codecvt@DDH@std@@UAE@I@Z,??_E?$codecvt@DDH@std@@UAE@I@Z
PUB,.text,0x0005f4e0,0x0045f4e0,16,1?$codecvt@DDH@std@@MAE@XZ,??1?$codecvt@DDH@std@@MAE@XZ
PUB,.text,0x0005f4f0,0x0045f4f0,16,do_max_length@?$codecvt@DDH@std@@MBEHXZ,?do_max_length@?$codecvt@DDH@std@@MBEHXZ
PUB,.text,0x0005f500,0x0045f500,48,do_length@?$codecvt@DDH@std@@MBEHAAHPBD1I@Z,?do_length@?$codecvt@DDH@std@@MBEHAAHPBD1I@Z
PUB,.text,0x0005f530,0x0045f530,32,min@?$@H@std@@YAABHABH0@Z,?min@?$@H@std@@YAABHABH0@Z
PUB,.text,0x0005f550,0x0045f550,112,do_out@?$codecvt@_WDH@std@@MBE?AW1result@codecvt_base@2@AAHPB_W1AAPB_WPAD3AAPAD@Z,?do_out@?$codecvt@_WDH@std@@MBE?AW1result@codecvt_base@2@AAHPB_W1AAPB_WPAD3AAPAD@Z
PUB,.text,0x0005f5c0,0x0045f5c0,112,do_in@?$codecvt@_WDH@std@@MBE?AW1result@codecvt_base@2@AAHPBD1AAPBDPA_W3AAPA_W@Z,?do_in@?$codecvt@_WDH@std@@MBE?AW1result@codecvt_base@2@AAHPBD1AAPBDPA_W3AAPA_W@Z
PUB,.text,0x0005f630,0x0045f630,64,do_length@?$codecvt@_WDH@std@@MBEHAAHPBD1I@Z,?do_length@?$codecvt@_WDH@std@@MBEHAAHPBD1I@Z
PUB,.text,0x0005f670,0x0045f670,16,do_max_length@?$codecvt@_WDH@std@@MBEHXZ,?do_max_length@?$codecvt@_WDH@std@@MBEHXZ
PUB,.text,0x0005f680,0x0045f680,64,replace@?$@V?$ctype@D@std@@@?$__locale_imp@$00@2@QAEXABV12@@Z,?replace@?$@V?$ctype@D@std@@@?$__locale_imp@$00@2@QAEXABV12@@Z
PUB,.text,0x0005f6c0,0x0045f6c0,64,replace@?$@V?$ctype@_W@std@@@?$__locale_imp@$00@2@QAEXABV12@@Z,?replace@?$@V?$ctype@_W@std@@@?$__locale_imp@$00@2@QAEXABV12@@Z
PUB,.text,0x0005f700,0x0045f700,64,replace@?$@V?$codecvt@DDH@std@@@?$__locale_imp@$00@2@QAEXABV12@@Z,?replace@?$@V?$codecvt@DDH@std@@@?$__locale_imp@$00@2@QAEXABV12@@Z
PUB,.text,0x0005f740,0x0045f740,64,replace@?$@V?$codecvt@_WDH@std@@@?$__locale_imp@$00@2@QAEXABV12@@Z,?replace@?$@V?$codecvt@_WDH@std@@@?$__locale_imp@$00@2@QAEXABV12@@Z
PUB,.text,0x0005f780,0x0045f780,32,1?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QAE@XZ,??1?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QAE@XZ
PUB,.text,0x0005f7a0,0x0045f7a0,688,0?$ctype@_W@std@@QAE@I@Z,??0?$ctype@_W@std@@QAE@I@Z
PUB,.text,0x0005fa50,0x0045fa50,32,1?$range_map@_W_W@Metrowerks@@QAE@XZ,??1?$range_map@_W_W@Metrowerks@@QAE@XZ
PUB,.text,0x0005fa70,0x0045fa70,32,1?$range_map@_WW3mask@ctype_base@std@@@Metrowerks@@QAE@XZ,??1?$range_map@_WW3mask@ctype_base@std@@@Metrowerks@@QAE@XZ
PUB,.text,0x0005fa90,0x0045fa90,128,E?$ctype@_W@std@@UAE@I@Z,??_E?$ctype@_W@std@@UAE@I@Z
PUB,.text,0x0005fb10,0x0045fb10,80,1?$ctype@_W@std@@MAE@XZ,??1?$ctype@_W@std@@MAE@XZ
PUB,.text,0x0005fb60,0x0045fb60,32,do_is@?$ctype@_W@std@@MBE_NW3mask@ctype_base@2@_W@Z,?do_is@?$ctype@_W@std@@MBE_NW3mask@ctype_base@2@_W@Z
PUB,.text,0x0005fb80,0x0045fb80,80,do_is@?$ctype@_W@std@@MBEPB_WPB_W0PAW3mask@ctype_base@2@@Z,?do_is@?$ctype@_W@std@@MBEPB_WPB_W0PAW3mask@ctype_base@2@@Z
PUB,.text,0x0005fbd0,0x0045fbd0,80,do_scan_is@?$ctype@_W@std@@MBEPB_WW3mask@ctype_base@2@PB_W1@Z,?do_scan_is@?$ctype@_W@std@@MBEPB_WW3mask@ctype_base@2@PB_W1@Z
PUB,.text,0x0005fc20,0x0045fc20,80,do_scan_not@?$ctype@_W@std@@MBEPB_WW3mask@ctype_base@2@PB_W1@Z,?do_scan_not@?$ctype@_W@std@@MBEPB_WW3mask@ctype_base@2@PB_W1@Z
PUB,.text,0x0005fc70,0x0045fc70,32,do_toupper@?$ctype@_W@std@@MBE_W_W@Z,?do_toupper@?$ctype@_W@std@@MBE_W_W@Z
PUB,.text,0x0005fc90,0x0045fc90,64,do_toupper@?$ctype@_W@std@@MBEPB_WPA_WPB_W@Z,?do_toupper@?$ctype@_W@std@@MBEPB_WPA_WPB_W@Z
PUB,.text,0x0005fcd0,0x0045fcd0,32,do_tolower@?$ctype@_W@std@@MBE_W_W@Z,?do_tolower@?$ctype@_W@std@@MBE_W_W@Z
PUB,.text,0x0005fcf0,0x0045fcf0,64,do_tolower@?$ctype@_W@std@@MBEPB_WPA_WPB_W@Z,?do_tolower@?$ctype@_W@std@@MBEPB_WPA_WPB_W@Z
PUB,.text,0x0005fd30,0x0045fd30,48,do_widen@?$ctype@_W@std@@MBEPBDPBD0PA_W@Z,?do_widen@?$ctype@_W@std@@MBEPBDPBD0PA_W@Z
PUB,.text,0x0005fd60,0x0045fd60,32,do_narrow@?$ctype@_W@std@@MBED_WD@Z,?do_narrow@?$ctype@_W@std@@MBED_WD@Z
PUB,.text,0x0005fd80,0x0045fd80,80,do_narrow@?$ctype@_W@std@@MBEPB_WPB_W0DPAD@Z,?do_narrow@?$ctype@_W@std@@MBEPB_WPB_W0DPAD@Z
PUB,.text,0x0005fdd0,0x0045fdd0,176,replace@?$__locale_imp@$00@std@@AAEXABVfacet@locale@2@I@Z,?replace@?$__locale_imp@$00@std@@AAEXABVfacet@locale@2@I@Z
PUB,.text,0x0005fe80,0x0045fe80,352,insert@?$range_map@_WW3mask@ctype_base@std@@@Metrowerks@@QAEXAB_W0ABW3mask@ctype_base@std@@1@Z,?insert@?$range_map@_WW3mask@ctype_base@std@@@Metrowerks@@QAEXAB_W0ABW3mask@ctype_base@std@@1@Z
PUB,.text,0x0005ffe0,0x0045ffe0,352,insert@?$range_map@_W_W@Metrowerks@@QAEXAB_W000@Z,?insert@?$range_map@_W_W@Metrowerks@@QAEXAB_W000@Z
PUB,.text,0x00060140,0x00460140,128,lower_bound@?$@V?$__wrap_iterator@V?$vector@U?$range_map_entry@_W_W@Metrowerks@@V?$allocator@U?$range_map_entry@_W_W@Metrowerks@@@std@@@std@@PAU?$range_map_entry@_W_W@Metrowerks@@@std@@U?$range_map_entry@_W_W@Metrowerks@@@2@YA?AV12@V12@0ABU34@@Z,?lower_bound@?$@V?$__wrap_iterator@V?$vector@U?$range_map_entry@_W_W@Metrowerks@@V?$allocator@U?$range_map_entry@_W_W@Metrowerks@@@std@@@std@@PAU?$range_map_entry@_W_W@Metrowerks@@@std@@U?$range_map_entry@_W_W@Metrowerks@@@2@YA?AV12@V12@0ABU34@@Z
PUB,.text,0x000601c0,0x004601c0,128,lower_bound@?$@V?$__wrap_iterator@V?$vector@U?$range_map_entry@_WW3mask@ctype_base@std@@@Metrowerks@@V?$allocator@U?$range_map_entry@_WW3mask@ctype_base@std@@@Metrowerks@@@std@@@std@@PAU?$range_map_entry@_WW3mask@ctype_base@std@@@Metrowerks@@@std@@U?$ran,?lower_bound@?$@V?$__wrap_iterator@V?$vector@U?$range_map_entry@_WW3mask@ctype_base@std@@@Metrowerks@@V?$allocator@U?$range_map_entry@_WW3mask@ctype_base@std@@@Metrowerks@@@std@@@std@@PAU?$range_map_entry@_WW3mask@ctype_base@std@@@Metrowerks@@@std@@U?$ran
PUB,.text,0x00060240,0x00460240,96,resize@?$__vector_pod@KV?$allocator@K@std@@@std@@IAEXIABK@Z,?resize@?$__vector_pod@KV?$allocator@K@std@@@std@@IAEXIABK@Z
PUB,.text,0x000602a0,0x004602a0,1392,insert@?$__vector_pod@U?$range_map_entry@_WW3mask@ctype_base@std@@@Metrowerks@@V?$allocator@U?$range_map_entry@_WW3mask@ctype_base@std@@@Metrowerks@@@std@@@std@@IAEXPAU?$range_map_entry@_WW3mask@ctype_base@std@@@Metrowerks@@IABU34@@Z,?insert@?$__vector_pod@U?$range_map_entry@_WW3mask@ctype_base@std@@@Metrowerks@@V?$allocator@U?$range_map_entry@_WW3mask@ctype_base@std@@@Metrowerks@@@std@@@std@@IAEXPAU?$range_map_entry@_WW3mask@ctype_base@std@@@Metrowerks@@IABU34@@Z
PUB,.text,0x00060810,0x00460810,48,1logic_error@std@@UAE@XZ,??1logic_error@std@@UAE@XZ
PUB,.text,0x00060840,0x00460840,48,1length_error@std@@UAE@XZ,??1length_error@std@@UAE@XZ
PUB,.text,0x00060870,0x00460870,1392,insert@?$__vector_pod@U?$range_map_entry@_W_W@Metrowerks@@V?$allocator@U?$range_map_entry@_W_W@Metrowerks@@@std@@@std@@IAEXPAU?$range_map_entry@_W_W@Metrowerks@@IABU34@@Z,?insert@?$__vector_pod@U?$range_map_entry@_W_W@Metrowerks@@V?$allocator@U?$range_map_entry@_W_W@Metrowerks@@@std@@@std@@IAEXPAU?$range_map_entry@_W_W@Metrowerks@@IABU34@@Z
PUB,.text,0x00060de0,0x00460de0,144,A?$range_map@_WW3mask@ctype_base@std@@@Metrowerks@@QBE?AW3mask@ctype_base@std@@AB_W@Z,??A?$range_map@_WW3mask@ctype_base@std@@@Metrowerks@@QBE?AW3mask@ctype_base@std@@AB_W@Z
PUB,.text,0x00060e70,0x00460e70,144,A?$range_map@_W_W@Metrowerks@@QBE_WAB_W@Z,??A?$range_map@_W_W@Metrowerks@@QBE_WAB_W@Z
PUB,.text,0x00060f00,0x00460f00,96,Elength_error@std@@UAE@I@Z,??_Elength_error@std@@UAE@I@Z
PUB,.text,0x00060f60,0x00460f60,16,what@logic_error@std@@UBEPBDXZ,?what@logic_error@std@@UBEPBDXZ
PUB,.text,0x00060f70,0x00460f70,96,Elogic_error@std@@UAE@I@Z,??_Elogic_error@std@@UAE@I@Z
PUB,.text,0x00060fd0,0x00460fd0,128,lower_bound@?$@V?$__wrap_iterator@V?$vector@U?$range_map_entry@_W_W@Metrowerks@@V?$allocator@U?$range_map_entry@_W_W@Metrowerks@@@std@@@std@@PB$$CBU?$range_map_entry@_W_W@Metrowerks@@@std@@_W@2@YA?AV12@V12@0AB_W@Z,?lower_bound@?$@V?$__wrap_iterator@V?$vector@U?$range_map_entry@_W_W@Metrowerks@@V?$allocator@U?$range_map_entry@_W_W@Metrowerks@@@std@@@std@@PB$$CBU?$range_map_entry@_W_W@Metrowerks@@@std@@_W@2@YA?AV12@V12@0AB_W@Z
PUB,.text,0x00061050,0x00461050,128,lower_bound@?$@V?$__wrap_iterator@V?$vector@U?$range_map_entry@_WW3mask@ctype_base@std@@@Metrowerks@@V?$allocator@U?$range_map_entry@_WW3mask@ctype_base@std@@@Metrowerks@@@std@@@std@@PB$$CBU?$range_map_entry@_WW3mask@ctype_base@std@@@Metrowerks@@@std@@_W,?lower_bound@?$@V?$__wrap_iterator@V?$vector@U?$range_map_entry@_WW3mask@ctype_base@std@@@Metrowerks@@V?$allocator@U?$range_map_entry@_WW3mask@ctype_base@std@@@Metrowerks@@@std@@@std@@PB$$CBU?$range_map_entry@_WW3mask@ctype_base@std@@@Metrowerks@@@std@@_W
PUB,.text,0x000610d0,0x004610d0,208,erase@?$__vector_pod@KV?$allocator@K@std@@@std@@IAEPAKPAK0@Z,?erase@?$__vector_pod@KV?$allocator@K@std@@@std@@IAEPAKPAK0@Z
PUB,.text,0x000611a0,0x004611a0,864,insert@?$__vector_pod@KV?$allocator@K@std@@@std@@IAEXPAKIABK@Z,?insert@?$__vector_pod@KV?$allocator@K@std@@@std@@IAEXPAKIABK@Z
PUB,.text,0x00061500,0x00461500,16,@12@??_E?$basic_istream@DU?$char_traits@D@std@@@std@@UAE@I@Z,@12@??_E?$basic_istream@DU?$char_traits@D@std@@@std@@UAE@I@Z
PUB,.text,0x00061510,0x00461510,16,@8@??_E?$basic_ostream@DU?$char_traits@D@std@@@std@@UAE@I@Z,@8@??_E?$basic_ostream@DU?$char_traits@D@std@@@std@@UAE@I@Z
PUB,.text,0x00061520,0x00461520,16,@12@??_E?$basic_istream@_WU?$char_traits@_W@std@@@std@@UAE@I@Z,@12@??_E?$basic_istream@_WU?$char_traits@_W@std@@@std@@UAE@I@Z
PUB,.text,0x00061530,0x00461530,16,@8@??_E?$basic_ostream@_WU?$char_traits@_W@std@@@std@@UAE@I@Z,@8@??_E?$basic_ostream@_WU?$char_traits@_W@std@@@std@@UAE@I@Z
PUB,.text,0x00061540,0x00461540,48,register_global_object,___register_global_object
PUB,.text,0x00061570,0x00461570,48,destroy_global_chain,___destroy_global_chain
PUB,.text,0x000615a0,0x004615a0,64,register_atexit,___register_atexit
PUB,.text,0x000615e0,0x004615e0,64,rand,_rand
PUB,.text,0x00061620,0x00461620,16,srand,_srand
PUB,.text,0x00061630,0x00461630,64,KeyboardCallPollingProcs,_KeyboardCallPollingProcs
PUB,.text,0x00061670,0x00461670,48,KeyboardAddRoutine,_KeyboardAddRoutine
PUB,.text,0x000616a0,0x004616a0,80,KeyboardRemoveRoutine,_KeyboardRemoveRoutine
PUB,.text,0x000616f0,0x004616f0,48,KeyboardHasBeenPressedClear,_KeyboardHasBeenPressedClear
PUB,.text,0x00061720,0x00461720,32,KeyboardIsPressed,_KeyboardIsPressed
PUB,.text,0x00061740,0x00461740,32,KeyboardGet,_KeyboardGet
PUB,.text,0x00061760,0x00461760,64,KeyboardFlush,_KeyboardFlush
PUB,.text,0x000617a0,0x004617a0,592,JoystickReadButtons,_JoystickReadButtons
PUB,.text,0x000619f0,0x004619f0,336,JoystickInit,_JoystickInit
PUB,.text,0x00061b40,0x00461b40,16,JoystickDestroy,_JoystickDestroy
PUB,.text,0x00061b50,0x00461b50,192,JoystickSetDigital,_JoystickSetDigital
PUB,.text,0x00061c10,0x00461c10,368,LockVideoPage,_LockVideoPage
PUB,.text,0x00061d80,0x00461d80,64,UnlockVideoPage,_UnlockVideoPage
PUB,.text,0x00061dc0,0x00461dc0,464,UpdateAndNoPageFlip,_UpdateAndNoPageFlip
PUB,.text,0x00061f90,0x00461f90,48,UpdateAndPageFlip,_UpdateAndPageFlip
PUB,.text,0x00061fc0,0x00461fc0,480,ReleaseVideo,_ReleaseVideo
PUB,.text,0x000621a0,0x004621a0,3584,SetDisplayToSize,_SetDisplayToSize
PUB,.text,0x00062fa0,0x00462fa0,640,GetDirectXVersion,_GetDirectXVersion
PUB,.text,0x00063220,0x00463220,560,DrawARect,_DrawARect
PUB,.text,0x00063450,0x00463450,96,Win95Allow1Instance,_Win95Allow1Instance
PUB,.text,0x000634b0,0x004634b0,32,HideCursor,_HideCursor
PUB,.text,0x000634d0,0x004634d0,32,GetPenState,_GetPenState
PUB,.text,0x000634f0,0x004634f0,32,SetPenState,_SetPenState
PUB,.text,0x00063510,0x00463510,32,ForeColor,_ForeColor
PUB,.text,0x00063530,0x00463530,32,MacSetRect,_MacSetRect
PUB,.text,0x00063550,0x00463550,32,PaintRect,_PaintRect
PUB,.text,0x00063570,0x00463570,32,EraseRect,_EraseRect
PUB,.text,0x00063590,0x00463590,32,CopyBits,_CopyBits
PUB,.text,0x000635b0,0x004635b0,32,RGBForeColor,_RGBForeColor
PUB,.text,0x000635d0,0x004635d0,26,OpColor,_OpColor
PUB,.text,0x000635ea,0x004635ea,23,StringGetLength,_StringGetLength
PUB,.text,0x00063601,0x00463601,62,StringDuplicate,_StringDuplicate
PUB,.text,0x0006363f,0x0046363f,36,StringCopy,_StringCopy
PUB,.text,0x00063663,0x00463663,55,StringCopySafe,_StringCopySafe
PUB,.text,0x0006369a,0x0046369a,45,StringAppend,_StringAppend
PUB,.text,0x000636c7,0x004636c7,73,StringAppendSafe,_StringAppendSafe
PUB,.text,0x00063710,0x00463710,54,StringCompare,_StringCompare
PUB,.text,0x00063746,0x00463746,63,StringFindString,_StringFindString
PUB,.text,0x00063785,0x00463785,39,StringFindDelimiter,_StringFindDelimiter
PUB,.text,0x000637ac,0x004637ac,94,StringFromNumber,_StringFromNumber
PUB,.text,0x0006380a,0x0046380a,41,StringToNumber,_StringToNumber
PUB,.text,0x00063833,0x00463833,123,String2UpperCopySafe,_String2UpperCopySafe
PUB,.text,0x000638ae,0x004638ae,17,String2Upper,_String2Upper
PUB,.text,0x000638bf,0x004638bf,49,StringFormatSafe,_StringFormatSafe
PUB,.text,0x000638f0,0x004638f0,1697,StringFormatVarg,_StringFormatVarg
PUB,.text,0x00063f91,0x00463f91,295,StringFormatNumber,__StringFormatNumber
PUB,.text,0x000640b8,0x004640b8,184,StringFormatString,__StringFormatString
PUB,.text,0x00064170,0x00464170,64,chkstk,__chkstk
PUB,.text,0x000641b0,0x004641b0,16,stack_alloc,__stack_alloc
PUB,.text,0x000641c0,0x004641c0,96,KeyboardGetch,_KeyboardGetch
PUB,.text,0x00064220,0x00464220,80,KeyboardKbhit,_KeyboardKbhit
PUB,.text,0x00064270,0x00464270,1504,Win95ProcessMessage,_Win95ProcessMessage
PUB,.text,0x00064850,0x00464850,144,ProcessSystemEvents,_ProcessSystemEvents
PUB,.text,0x000648e0,0x004648e0,80,KeyboardInit,_KeyboardInit
PUB,.text,0x00064930,0x00464930,16,KeyboardDestroy,_KeyboardDestroy
PUB,.text,0x00064940,0x00464940,32,SetAPixel,_SetAPixel
PUB,.text,0x00064960,0x00464960,1040,DrawALine,_DrawALine
PUB,.text,0x00064d70,0x00464d70,208,DrawARectRemap,_DrawARectRemap
PUB,.text,0x00064e40,0x00464e40,304,DrawShapeLowLevel,_DrawShapeLowLevel
PUB,.text,0x00064f70,0x00464f70,144,Video555To565,_Video555To565
PUB,.text,0x00065000,0x00465000,64,OSCursorSet,_OSCursorSet
PUB,.text,0x00065040,0x00465040,32,OSCursorShow,_OSCursorShow
PUB,.text,0x00065060,0x00465060,32,OSCursorHide,_OSCursorHide
PUB,.text,0x00065080,0x00465080,96,OSCursorReset,_OSCursorReset
PUB,.text,0x000650e0,0x004650e0,16,OSCursorIsVisible,_OSCursorIsVisible
PUB,.text,0x000650f0,0x004650f0,32,QTMLInitInternals,_QTMLInitInternals
PUB,.text,0x00065110,0x00465110,32,QTMLTermInternals,_QTMLTermInternals
PUB,.text,0x00065130,0x00465130,32,NewHandle,_NewHandle
PUB,.text,0x00065150,0x00465150,32,HLock,_HLock
PUB,.text,0x00065170,0x00465170,32,DisposeHandle,_DisposeHandle
PUB,.text,0x00065190,0x00465190,16,callQTMLInitInternals,_callQTMLInitInternals
PUB,.text,0x000651a0,0x004651a0,16,callQTMLTermInternals,_callQTMLTermInternals
PUB,.text,0x000651b0,0x004651b0,1072,BogusDispatcher,_BogusDispatcher
PUB,.text,0x000655e0,0x004655e0,432,InitializeQTML,_InitializeQTML
PUB,.text,0x00065790,0x00465790,176,TerminateQTML,_TerminateQTML
PUB,.text,0x00065840,0x00465840,32,CallComponent,_CallComponent
PUB,.text,0x00065860,0x00465860,32,CloseComponent,_CloseComponent
PUB,.text,0x00065880,0x00465880,32,OpenADefaultComponent,_OpenADefaultComponent
PUB,.text,0x000658a0,0x004658a0,64,GraphicsImportSetDataHandle,_GraphicsImportSetDataHandle
PUB,.text,0x000658e0,0x004658e0,64,GraphicsImportGetImageDescription,_GraphicsImportGetImageDescription
PUB,.text,0x00065920,0x00465920,48,GraphicsImportDraw,_GraphicsImportDraw
PUB,.text,0x00065950,0x00465950,144,GraphicsImportSetGWorld,_GraphicsImportSetGWorld
PUB,.text,0x000659e0,0x004659e0,544,std::set_new_handler,?set_new_handler@std@@YAP6AXXZP6AXXZ@Z
PUB,.text,0x00065c00,0x00465c00,672,InitMemory,_InitMemory
PUB,.text,0x00065ea0,0x00465ea0,832,AllocAHandle2,_AllocAHandle2
PUB,.text,0x000661e0,0x004661e0,48,AllocAPointer,_AllocAPointer
PUB,.text,0x00066210,0x00466210,144,DeallocAHandle,_DeallocAHandle
PUB,.text,0x000662a0,0x004662a0,32,DeallocAPointer,_DeallocAPointer
PUB,.text,0x000662c0,0x004662c0,192,ResizeAHandle,_ResizeAHandle
PUB,.text,0x00066380,0x00466380,32,GetAHandleSize,_GetAHandleSize
PUB,.text,0x000663a0,0x004663a0,96,GetTotalFreeMem,_GetTotalFreeMem
PUB,.text,0x00066400,0x00466400,32,LockAHandle,_LockAHandle
PUB,.text,0x00066420,0x00466420,16,UnlockAHandle,_UnlockAHandle
PUB,.text,0x00066430,0x00466430,96,SetHandlePurgeFlag,_SetHandlePurgeFlag
PUB,.text,0x00066490,0x00466490,144,PurgeAHandle,_PurgeAHandle
PUB,.text,0x00066520,0x00466520,80,PurgeHandles,_PurgeHandles
PUB,.text,0x00066570,0x00466570,336,CompactHandles,_CompactHandles
PUB,.text,0x000666c0,0x004666c0,480,DebugAllocAPointer,_DebugAllocAPointer
PUB,.text,0x000668a0,0x004668a0,128,DumpHandles,_DumpHandles
PUB,.text,0x00066920,0x00466920,192,DebugAddSourceLine,_DebugAddSourceLine
PUB,.text,0x000669e0,0x004669e0,208,DebugRemoveSourceLine,_DebugRemoveSourceLine
PUB,.text,0x00066ab0,0x00466ab0,96,DebugAllocAHandle2,_DebugAllocAHandle2
PUB,.text,0x00066b10,0x00466b10,96,DebugAllocAHandleClear,_DebugAllocAHandleClear
PUB,.text,0x00066b70,0x00466b70,48,DebugAllocAPointerClear,_DebugAllocAPointerClear
PUB,.text,0x00066ba0,0x00466ba0,48,DebugDeallocAHandle,_DebugDeallocAHandle
PUB,.text,0x00066bd0,0x00466bd0,48,DebugDeallocAPointer,_DebugDeallocAPointer
PUB,.text,0x00066c00,0x00466c00,48,AllocAPointerClear,_AllocAPointerClear
PUB,.text,0x00066c30,0x00466c30,32,NewGWorld,_NewGWorld
PUB,.text,0x00066c50,0x00466c50,32,LockPixels,_LockPixels
PUB,.text,0x00066c70,0x00466c70,32,DisposeGWorld,_DisposeGWorld
PUB,.text,0x00066c90,0x00466c90,32,SetGWorld,_SetGWorld
PUB,.text,0x00066cb0,0x00466cb0,32,GetPixBaseAddr,_GetPixBaseAddr
PUB,.text,0x00066cd0,0x00466cd0,32,GetGWorldPixMap,_GetGWorldPixMap
PUB,.text,0x00066cf0,0x00466cf0,1296,RT3_DisplayNotice,_RT3_DisplayNotice
PUB,.text,0x00067200,0x00467200,496,ST_Open,_ST_Open
PUB,.text,0x000673f0,0x004673f0,112,ST_Close,_ST_Close
PUB,.text,0x00067460,0x00467460,48,ST_SetVolume,_ST_SetVolume
PUB,.text,0x00067490,0x00467490,32,ST_GetSysVolume,_ST_GetSysVolume
PUB,.text,0x000674b0,0x004674b0,336,ST_LoadIndirect,_ST_LoadIndirect
PUB,.text,0x00067600,0x00467600,608,ST_PlaySoundParam,_ST_PlaySoundParam
PUB,.text,0x00067860,0x00467860,112,ST_IsSoundPlaying,_ST_IsSoundPlaying
PUB,.text,0x000678d0,0x004678d0,272,ST_HaltSound,_ST_HaltSound
PUB,.text,0x000679e0,0x004679e0,144,ST_HaltASound,__ST_HaltASound
PUB,.text,0x00067a70,0x00467a70,1136,ST_SoundRefCreate,__ST_SoundRefCreate
PUB,.text,0x00067ee0,0x00467ee0,64,ST_MixerDispatch,__ST_MixerDispatch
PUB,.text,0x00067f20,0x00467f20,336,ST_CheckAIFF,__ST_CheckAIFF
PUB,.text,0x00068070,0x00468070,2032,ST_ParseAIFF,__ST_ParseAIFF
PUB,.text,0x00068860,0x00468860,240,ST_CheckWAVE,__ST_CheckWAVE
PUB,.text,0x00068950,0x00468950,1567,ST_ParseWAVE,__ST_ParseWAVE
PUB,.text,0x00068f6f,0x00468f6f,54,MemoryGetSize,_MemoryGetSize
PUB,.text,0x00068fa5,0x00468fa5,51,MemoryAllocate,_MemoryAllocate
PUB,.text,0x00068fd8,0x00468fd8,38,MemoryDeallocate,_MemoryDeallocate
PUB,.text,0x00068ffe,0x00468ffe,43,MemoryChecksum,_MemoryChecksum
PUB,.text,0x00069029,0x00469029,19,MemoryClear,_MemoryClear
PUB,.text,0x0006903c,0x0046903c,87,MemoryFill,_MemoryFill
PUB,.text,0x00069093,0x00469093,30,MemoryCopy,_MemoryCopy
PUB,.text,0x000690b1,0x004690b1,30,MemoryMove,_MemoryMove
PUB,.text,0x000690cf,0x004690cf,136,IndirectPreflight,_IndirectPreflight
PUB,.text,0x00069157,0x00469157,181,IndirectAllocate,_IndirectAllocate
